fdc_id,data_type,description,food_category_id,publication_date
326596,sub_sample_food,"Minerals, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I22",2,01/04/19
326597,sub_sample_food,"Niacin, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I23",2,01/04/19
326598,sub_sample_food,"Selenium, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I24",2,01/04/19
326599,sub_sample_food,"Pantothenic Acid, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I25",2,01/04/19
326600,sub_sample_food,"Proximates, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I26",2,01/04/19
326601,sub_sample_food,"Riboflavin, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I27",2,01/04/19
326602,sub_sample_food,"TDF, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I28",2,01/04/19
326603,sub_sample_food,"Thiamin, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I29",2,01/04/19
326604,sub_sample_food,"Vitamin B6, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I2A",2,01/04/19
326605,sample_food,"Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, National, Pure - CY01335",2,01/04/19
326606,market_acquisition,"Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, TX - NFY020Z5G",2,01/04/19
326607,market_acquisition,"Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, TX - NFY020YZZ",2,01/04/19
326608,market_acquisition,"Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, PA - NFY020Z1D",2,01/04/19
326609,market_acquisition,"Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, PA - NFY020Z6L",2,01/04/19
326610,market_acquisition,"Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, TN - NFY020YZI",2,01/04/19
326611,market_acquisition,"Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, AR - NFY020Z4I",2,01/04/19
326612,market_acquisition,"Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, CA - NFY020YW8",2,01/04/19
326613,market_acquisition,"Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, IL - NFY020Z1I",2,01/04/19
326614,market_acquisition,"Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, MO - NFY020YT5",2,01/04/19
326615,market_acquisition,"Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, NJ - NFY020Z95",2,01/04/19
326616,market_acquisition,"Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, WA - NFY020YYX",2,01/04/19
326617,market_acquisition,"Prepared Yellow Mustard, Frenchs Classic Yellow Mustard, WA - NFY020Z34",2,01/04/19
326618,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Vitmain E - NFY0210KZ",2,01/04/19
326619,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Niacin - NFY0210KQ",2,01/04/19
326620,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Pantothenic acid - NFY0210KR",2,01/04/19
326621,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Vitamin B6 - NFY0210KS",2,01/04/19
326622,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Fatty acids - NFY0210KY",2,01/04/19
326623,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Proximates - NFY0210KB",2,01/04/19
326624,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Starch - NFY0210KD",2,01/04/19
326625,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Vitamin K - NFY0210L0",2,01/04/19
326626,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Sugars - NFY0210KE",2,01/04/19
326627,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Thiamin - NFY0210KK",2,01/04/19
326628,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Riboflavin - NFY0210KL",2,01/04/19
326629,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Amino Acids - NFY0210KT",2,01/04/19
326630,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Fiber - NFY0210KI",2,01/04/19
326631,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Vitamin C - NFY0210KJ",2,01/04/19
326632,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Carotenoids - NFY0210L7",2,01/04/19
326633,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Minerals - NFY0210L1",2,01/04/19
326634,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Folate - NFY0210L6",2,01/04/19
326635,sub_sample_food,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Selenium - NFY0210L5",2,01/04/19
326636,sample_food,"Prepared Yellow Mustard, Store Brand, National, Pure - CY01337",2,01/04/19
326637,market_acquisition,"Prepared Yellow Mustard, Store Brand, TX - NFY020Z5H",2,01/04/19
326638,market_acquisition,"Prepared Yellow Mustard, Store Brand, AR - NFY020Z4J",2,01/04/19
326639,market_acquisition,"Prepared Yellow Mustard, Store Brand, CA - NFY020YWA",2,01/04/19
326640,market_acquisition,"Prepared Yellow Mustard, Store Brand, IL - NFY020Z1J",2,01/04/19
326641,market_acquisition,"Prepared Yellow Mustard, Store Brand, NJ - NFY020Z96",2,01/04/19
326642,market_acquisition,"Prepared Yellow Mustard, Store Brand, WA - NFY020YYZ",2,01/04/19
326643,market_acquisition,"Prepared Yellow Mustard, Store Brand, WA - NFY020Z3C",2,01/04/19
326644,market_acquisition,"Prepared Yellow Mustard, Store Brand, PA - NFY020Z6M",2,01/04/19
326645,market_acquisition,"Prepared Yellow Mustard, Store Brand, TN - NFY020YZJ",2,01/04/19
326646,market_acquisition,"Prepared Yellow Mustard, Store Brand, TX - NFY020Z01",2,01/04/19
326647,market_acquisition,"Prepared Yellow Mustard, Store Brand, PA - NFY020Z1E",2,01/04/19
326648,market_acquisition,"Prepared Yellow Mustard, Store Brand, MO - NFY020Z0R",2,01/04/19
326649,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Vitmain E - NFY0210N2",2,01/04/19
326650,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Niacin - NFY0210MT",2,01/04/19
326651,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Pantothenic acid - NFY0210MU",2,01/04/19
326652,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Vitamin B6 - NFY0210MV",2,01/04/19
326653,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Fatty acids - NFY0210N1",2,01/04/19
326654,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Proximates - NFY0210ME",2,01/04/19
326655,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Starch - NFY0210MG",2,01/04/19
326656,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Vitamin K - NFY0210N3",2,01/04/19
326657,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Sugars - NFY0210MH",2,01/04/19
326658,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Thiamin - NFY0210MN",2,01/04/19
326659,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Riboflavin - NFY0210MO",2,01/04/19
326660,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Amino Acids - NFY0210MW",2,01/04/19
326661,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Fiber - NFY0210ML",2,01/04/19
326662,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Vitamin C - NFY0210MM",2,01/04/19
326663,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Carotenoids - NFY0210NA",2,01/04/19
326664,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Minerals - NFY0210N4",2,01/04/19
326665,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Folate - NFY0210N9",2,01/04/19
326666,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Selenium - NFY0210N8",2,01/04/19
326667,sample_food,"Prepared Yellow Mustard, National, Mixed - CY01338",2,01/04/19
326668,market_acquisition,"Prepared Yellow Mustard, Heinz Yellow Mustard, WA - NFY020YYY",2,01/04/19
326669,market_acquisition,"Prepared Yellow Mustard, Heinz Yellow Mustard, TX - NFY020Z00",2,01/04/19
326670,market_acquisition,"Prepared Yellow Mustard, Other Brand, AR - NFY020Z4K",2,01/04/19
326671,market_acquisition,"Prepared Yellow Mustard, Other Brand, CA - NFY020YWB",2,01/04/19
326672,market_acquisition,"Prepared Yellow Mustard, Other Brand, NJ - NFY020Z97",2,01/04/19
326673,market_acquisition,"Prepared Yellow Mustard, Other Brand, WA - NFY020Z35",2,01/04/19
326674,market_acquisition,"Prepared Yellow Mustard, Other Brand, PA - NFY020Z6N",2,01/04/19
326675,market_acquisition,"Prepared Yellow Mustard, Other Brand, PA - NFY020Z1F",2,01/04/19
326676,market_acquisition,"Prepared Yellow Mustard, Other Brand, TN - NFY020YZK",2,01/04/19
326677,market_acquisition,"Prepared Yellow Mustard, Other Brand, TX - NFY020Z5J",2,01/04/19
326678,market_acquisition,"Prepared Yellow Mustard, Other Brand, IL - NFY020Z1M",2,01/04/19
326679,market_acquisition,"Prepared Yellow Mustard, Other Brand, MO - NFY020Z0S",2,01/04/19
326680,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Vitmain E - NFY0210O3",2,01/04/19
326681,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Niacin - NFY0210NU",2,01/04/19
326682,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Pantothenic acid - NFY0210NV",2,01/04/19
326683,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Vitamin B6 - NFY0210NW",2,01/04/19
326684,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Fatty acids - NFY0210O2",2,01/04/19
326685,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Proximates - NFY0210NF",2,01/04/19
326686,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Vitamin K - NFY0210O4",2,01/04/19
326687,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Sugars - NFY0210NI",2,01/04/19
326688,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Thiamin - NFY0210NO",2,01/04/19
326689,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Riboflavin - NFY0210NP",2,01/04/19
326690,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Amino Acids - NFY0210NX",2,01/04/19
326691,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Fiber - NFY0210NM",2,01/04/19
326692,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Starch - NFY0210NH",2,01/04/19
326693,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Vitamin C - NFY0210NN",2,01/04/19
326694,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Carotenoids - NFY0210OB",2,01/04/19
326695,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Minerals - NFY0210O5",2,01/04/19
326696,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Folate - NFY0210OA",2,01/04/19
326697,sub_sample_food,"Mustard, Yellow, Prepared, Store Brand, Selenium - NFY0210O9",2,01/04/19
326698,foundation_food,"Mustard, prepared, yellow",2,01/04/19
326699,sample_food,"Figs, Mission, Dried, Region 3, Pure Composite, CY0100S",9,01/04/19
326700,market_acquisition,"Mission Figs, Dried, Region 3, IL2, NFY010145",9,01/04/19
326701,market_acquisition,"Mission Figs, Dried, Region 3, IL2, NFY010146",9,01/04/19
326702,market_acquisition,"Mission Figs, Dried, Region 3, IL2, NFY010147",9,01/04/19
326703,market_acquisition,"Mission Figs, Dried, Region 3, IL2, NFY010148",9,01/04/19
326704,market_acquisition,"Mission Figs, Dried, Region 3, TX2, NFY01014D",9,01/04/19
326705,market_acquisition,"Mission Figs, Dried, Region 3, TX2, NFY01014E",9,01/04/19
326706,market_acquisition,"Mission Figs, Dried, Region 3, TX2, NFY01014F",9,01/04/19
326707,market_acquisition,"Mission Figs, Dried, Region 3, TX2, NFY01014G",9,01/04/19
326708,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Proximates  - NF",9,01/04/19
326709,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Minerals  - NFY0",9,01/04/19
326710,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Sugar  - NFY0100",9,01/04/19
326711,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Fiber  - NFY0100",9,01/04/19
326712,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Vitamin C  - NFY",9,01/04/19
326713,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Thiamin  - NFY01",9,01/04/19
326714,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Riboflavin  - NF",9,01/04/19
326715,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Niacin  - NFY010",9,01/04/19
326716,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Pantothenic Acid",9,01/04/19
326717,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Vitamin B6  - NF",9,01/04/19
326718,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Folate  - NFY010",9,01/04/19
326719,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Amino Acids  - N",9,01/04/19
326720,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Vitamin E  - NFY",9,01/04/19
326721,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Selenium  - NFY0",9,01/04/19
326722,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Carotenoids  - N",9,01/04/19
326723,sub_sample_food,"Mission Figs, Dried, Region 3, n/a, Yes, Vitamin K  - NFY",9,01/04/19
326724,sample_food,"Figs, Mission, Dried, Region 2, Pure Composite, CY0100R",9,01/04/19
326725,market_acquisition,"Mission Figs, Dried, Region 2, OR/WA3, NFY010144",9,01/04/19
326726,market_acquisition,"Mission Figs, Dried, Region 2, OR/WA2, NFY010149",9,01/04/19
326727,market_acquisition,"Mission Figs, Dried, Region 2, OR/WA2, NFY01014A",9,01/04/19
326728,market_acquisition,"Mission Figs, Dried, Region 2, OR/WA2, NFY01014B",9,01/04/19
326729,market_acquisition,"Mission Figs, Dried, Region 2, OR/WA2, NFY01014C",9,01/04/19
326730,market_acquisition,"Mission Figs, Dried, Region 2, OR/WA3, NFY01014L",9,01/04/19
326731,market_acquisition,"Mission Figs, Dried, Region 2, OR/WA3, NFY01014M",9,01/04/19
326732,market_acquisition,"Mission Figs, Dried, Region 2, OR/WA3, NFY01014N",9,01/04/19
326733,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Proximates  - NF",9,01/04/19
326734,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Minerals  - NFY0",9,01/04/19
326735,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Sugar  - NFY0100",9,01/04/19
326736,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Fiber  - NFY0100",9,01/04/19
326737,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Vitamin C  - NFY",9,01/04/19
326738,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Thiamin  - NFY01",9,01/04/19
326739,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Riboflavin  - NF",9,01/04/19
326740,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Niacin  - NFY010",9,01/04/19
326741,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Pantothenic Acid",9,01/04/19
326742,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Vitamin B6  - NF",9,01/04/19
326743,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Folate  - NFY010",9,01/04/19
326744,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Amino Acids  - N",9,01/04/19
326745,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Vitamin E  - NFY",9,01/04/19
326746,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Selenium  - NFY0",9,01/04/19
326747,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Carotenoids  - N",9,01/04/19
326748,sub_sample_food,"Mission Figs, Dried, Region 2, n/a, Yes, Vitamin K  - NFY",9,01/04/19
326749,sample_food,"Figs, Pass 2, Region 1, Mixed Composite, CY010GQ",9,01/04/19
326750,market_acquisition,"Figs, Pass 2, Region 1, MO2, NFY010CIY",9,01/04/19
326751,market_acquisition,"Figs, Pass 2, Region 1, MO2, NFY010CIZ",9,01/04/19
326752,market_acquisition,"Figs, Pass 2, Region 1, MO2, NFY010CJ0",9,01/04/19
326753,market_acquisition,"Figs, Pass 2, Region 1, MO2, NFY010CJ1",9,01/04/19
326754,market_acquisition,"Figs, Pass 2, Region 1, AR1, NFY010CJ6",9,01/04/19
326755,market_acquisition,"Figs, Pass 2, Region 1, AR1, NFY010CJ7",9,01/04/19
326756,market_acquisition,"Figs, Pass 2, Region 1, AR1, NFY010CJ8",9,01/04/19
326757,market_acquisition,"Figs, Pass 2, Region 1, AR1, NFY010CJ9",9,01/04/19
326758,market_acquisition,"Figs, Pass 2, Region 1, TN2, NFY010CJA",9,01/04/19
326759,market_acquisition,"Figs, Pass 2, Region 1, TN2, NFY010CJB",9,01/04/19
326760,market_acquisition,"Figs, Pass 2, Region 1, TN2, NFY010CJC",9,01/04/19
326761,market_acquisition,"Figs, Pass 2, Region 1, TN2, NFY010CJD",9,01/04/19
326762,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Niacin - NFY010CED",9,01/04/19
326763,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Fiber - NFY010CE8",9,01/04/19
326764,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Minerals - NFY010CEC",9,01/04/19
326765,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Proximates - NFY010CDB",9,01/04/19
326766,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Minerals - NFY010CDD",9,01/04/19
326767,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Sugar - NFY010CDE",9,01/04/19
326768,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Fiber - NFY010CDI",9,01/04/19
326769,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Vitamin C - NFY010CDJ",9,01/04/19
326770,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Thiamin - NFY010CDK",9,01/04/19
326771,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Riboflavin - NFY010CDL",9,01/04/19
326772,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Niacin - NFY010CDQ",9,01/04/19
326773,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Pantothenic Acid - NFY010CDR",9,01/04/19
326774,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Vitamin B6 - NFY010CDS",9,01/04/19
326775,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Amino Acids - NFY010CDT",9,01/04/19
326776,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Folate - NFY010CDY",9,01/04/19
326777,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Vitamin K - NFY010CDZ",9,01/04/19
326778,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Carotenoids - NFY010CE0",9,01/04/19
326779,sub_sample_food,"Figs, Dried, Pass 2, Region 1, n/a, No, Proximates - NFY010CE6",9,01/04/19
326780,sample_food,"Figs, Pass 2, Region 2, Pure Composite, CY010GR",9,01/04/19
326781,market_acquisition,"Figs, Pass 2, Region 2, OR/WA2, NFY010CIU",9,01/04/19
326782,market_acquisition,"Figs, Pass 2, Region 2, OR/WA2, NFY010CIV",9,01/04/19
326783,market_acquisition,"Figs, Pass 2, Region 2, OR/WA2, NFY010CIW",9,01/04/19
326784,market_acquisition,"Figs, Pass 2, Region 2, OR/WA2, NFY010CIX",9,01/04/19
326785,market_acquisition,"Figs, Pass 2, Region 2, OR/WA3, NFY010CJ2",9,01/04/19
326786,market_acquisition,"Figs, Pass 2, Region 2, OR/WA3, NFY010CJ3",9,01/04/19
326787,market_acquisition,"Figs, Pass 2, Region 2, OR/WA3, NFY010CJ4",9,01/04/19
326788,market_acquisition,"Figs, Pass 2, Region 2, OR/WA3, NFY010CJ5",9,01/04/19
326789,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Proximates - NFY010CEH",9,01/04/19
326790,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Minerals - NFY010CEJ",9,01/04/19
326791,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Sugar - NFY010CEK",9,01/04/19
326792,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Fiber - NFY010CEO",9,01/04/19
326793,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Vitamin C - NFY010CEP",9,01/04/19
326794,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Thiamin - NFY010CEQ",9,01/04/19
326795,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Riboflavin - NFY010CER",9,01/04/19
326796,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Niacin - NFY010CEW",9,01/04/19
326797,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Pantothenic Acid - NFY010CEX",9,01/04/19
326798,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Vitamin B6 - NFY010CEY",9,01/04/19
326799,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Folate - NFY010CEZ",9,01/04/19
326800,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Vitamin K - NFY010CF3",9,01/04/19
326801,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Carotenoids - NFY010CF4",9,01/04/19
326802,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Proximates - NFY010CFB",9,01/04/19
326803,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Fiber - NFY010CFD",9,01/04/19
326804,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Minerals - NFY010CFH",9,01/04/19
326805,sub_sample_food,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Niacin - NFY010CFI",9,01/04/19
326806,sample_food,"Figs, Mission, Dried, Region 4, Mixed Composite, CY0100T",9,01/04/19
326807,market_acquisition,"Mission Figs, Dried, Region 4, NY/NJ1, NFY0100Z5",9,01/04/19
326808,market_acquisition,"Mission Figs, Dried, Region 4, NY/NJ1, NFY0100Z6",9,01/04/19
326809,market_acquisition,"Mission Figs, Dried, Region 4, PA4, NFY0100ZZ",9,01/04/19
326810,market_acquisition,"Mission Figs, Dried, Region 4, PA4, NFY010100",9,01/04/19
326811,market_acquisition,"Mission Figs, Dried, Region 4, PA4, NFY010101",9,01/04/19
326812,market_acquisition,"Mission Figs, Dried, Region 4, PA4, NFY010102",9,01/04/19
326813,market_acquisition,"Mission Figs, Dried, Region 4, PA2, NFY010107",9,01/04/19
326814,market_acquisition,"Mission Figs, Dried, Region 4, PA2, NFY010108",9,01/04/19
326815,market_acquisition,"Mission Figs, Dried, Region 4, PA2, NFY010109",9,01/04/19
326816,market_acquisition,"Mission Figs, Dried, Region 4, NY/NJ1, NFY0100Z4",9,01/04/19
326817,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Niacin  - NFY0100",9,01/04/19
326818,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Pantothenic Acid",9,01/04/19
326819,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Vitamin B6  - NFY",9,01/04/19
326820,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Folate  - NFY0100",9,01/04/19
326821,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Vitamin E  - NFY0",9,01/04/19
326822,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Selenium  - NFY01",9,01/04/19
326823,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Carotenoids  - NF",9,01/04/19
326824,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Vitamin K  - NFY0",9,01/04/19
326825,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Riboflavin  - NFY",9,01/04/19
326826,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Proximates  - NFY",9,01/04/19
326827,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Minerals  - NFY01",9,01/04/19
326828,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Sugar  - NFY0100Q",9,01/04/19
326829,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Fiber  - NFY0100Q",9,01/04/19
326830,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Vitamin C  - NFY0",9,01/04/19
326831,sub_sample_food,"Mission Figs, Dried, Region 4, n/a, No, Thiamin  - NFY010",9,01/04/19
326832,sample_food,"Figs, Pass 2, Region 4, Pure Composite, CY010GT",9,01/04/19
326833,market_acquisition,"Figs, Pass 2, Region 4, PA4, NFY010CM3",9,01/04/19
326834,market_acquisition,"Figs, Pass 2, Region 4, PA4, NFY010CM4",9,01/04/19
326835,market_acquisition,"Figs, Pass 2, Region 4, PA4, NFY010CM5",9,01/04/19
326836,market_acquisition,"Figs, Pass 2, Region 4, PA4, NFY010CM6",9,01/04/19
326837,sub_sample_food,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Proximates - NFY010CGO",9,01/04/19
326838,sub_sample_food,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Minerals - NFY010CGQ",9,01/04/19
326839,sub_sample_food,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Sugar - NFY010CGR",9,01/04/19
326840,sub_sample_food,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Fiber - NFY010CGV",9,01/04/19
326841,sub_sample_food,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Vitamin C - NFY010CGW",9,01/04/19
326842,sub_sample_food,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Thiamin - NFY010CGX",9,01/04/19
326843,sub_sample_food,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Riboflavin - NFY010CGY",9,01/04/19
326844,sub_sample_food,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Niacin - NFY010CH3",9,01/04/19
326845,sub_sample_food,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Pantothenic Acid - NFY010CH4",9,01/04/19
326846,sub_sample_food,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Vitamin B6 - NFY010CH5",9,01/04/19
326847,sub_sample_food,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Folate - NFY010CH6",9,01/04/19
326848,sub_sample_food,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Vitamin K - NFY010CHA",9,01/04/19
326849,sub_sample_food,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Carotenoids - NFY010CHB",9,01/04/19
